YEAR,REGION,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2012,Northeast,9,Connecticut,29-0000,Healthcare Practitioners and Technical Occupations,major,99270,1.7,61.256,1.04,39.34,81820,1.3,18.57,26.05,34.4,44.28,63.57,38630,54190,71550,92090,132230,,
2012,Northeast,9,Connecticut,31-0000,Healthcare Support Occupations,major,49620,2.2,30.621,1.02,16.05,33390,0.8,11.01,12.85,15.37,18.23,22.17,22890,26730,31970,37910,46110,,
2012,Northeast,9,Connecticut,33-0000,Protective Service Occupations,major,36530,4.2,22.54,0.92,23.01,47870,2.4,10,13.1,22.85,31.17,36.64,20790,27250,47520,64840,76200,,
2012,Northeast,9,Connecticut,35-0000,Food Preparation and Serving Related Occupations,major,129760,0.9,80.066,0.9,11.61,24140,0.9,8.59,8.9,9.5,12.8,17.42,17870,18520,19760,26620,36240,,
2012,Northeast,9,Connecticut,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,57470,2.1,35.462,1.09,14.47,30100,1.1,8.97,10.1,12.92,17.37,22.37,18650,21010,26870,36130,46540,,
2012,Northeast,9,Connecticut,39-0000,Personal Care and Service Occupations,major,58930,2.5,36.363,1.24,13.64,28370,1.1,8.74,9.3,11.39,15.28,22.01,18170,19330,23690,31780,45770,,
2012,Northeast,9,Connecticut,41-0000,Sales and Related Occupations,major,164960,1.3,101.788,0.96,22.23,46250,1.7,8.91,9.67,13.73,25.43,44.8,18540,20110,28560,52890,93190,,
2012,Northeast,9,Connecticut,43-0000,Office and Administrative Support Occupations,major,262300,1,161.851,0.99,19.37,40290,0.7,10.27,13.71,18.23,23.85,29.14,21350,28520,37920,49620,60610,,
2012,Northeast,9,Connecticut,45-0000,"Farming, Fishing, and Forestry Occupations",major,740,13,0.454,0.14,13.5,28080,5.4,8.63,9.07,11.14,14.28,24.1,17950,18860,23170,29710,50130,,
2012,Northeast,9,Connecticut,47-0000,Construction and Extraction Occupations,major,44090,2.1,27.204,0.71,25.61,53280,0.9,14.79,18.54,24.64,31.17,38.07,30760,38570,51250,64830,79180,,
2012,Northeast,9,Connecticut,49-0000,"Installation, Maintenance, and Repair Occupations",major,53720,2.6,33.147,0.85,23.95,49820,1.1,12.96,17.01,22.93,29.74,36.37,26970,35370,47690,61860,75640,,
2012,Northeast,9,Connecticut,51-0000,Production Occupations,major,97370,1.9,60.083,0.91,19.34,40220,1.6,10.18,12.98,17.62,23.51,31.24,21180,27000,36650,48900,64980,,
2012,Northeast,9,Connecticut,53-0000,Transportation and Material Moving Occupations,major,86560,2.1,53.412,0.79,16.69,34720,1,9.19,10.95,14.85,20.21,27.1,19120,22770,30880,42030,56370,,
2012,South,10,Delaware,11-0000,Management Occupations,major,17520,3.5,43.19,0.88,62.83,130690,2.1,31.23,41.75,56.53,77.27,#,64960,86840,117580,160730,#,,
2012,South,10,Delaware,13-0000,Business and Financial Operations Occupations,major,23850,3.2,58.786,1.19,33.97,70660,1.1,18.71,23.32,30.76,41.73,54.43,38920,48520,63970,86800,113210,,
2012,South,10,Delaware,15-0000,Computer and Mathematical Occupations,major,13690,7,33.733,1.23,39.64,82460,1.7,22.09,28.56,38.31,49.76,59.6,45950,59410,79680,103500,123960,,
2012,South,10,Delaware,17-0000,Architecture and Engineering Occupations,major,6570,15,16.198,0.9,37.06,77070,3.9,17.58,23.92,34.1,47.58,62.16,36560,49750,70930,98960,129300,,
2012,South,10,Delaware,19-0000,"Life, Physical, and Social Science Occupations",major,7070,2.9,17.427,2.06,36.95,76860,3.9,19.26,26.47,34.24,46.73,60.18,40070,55050,71220,97200,125180,,
2012,South,10,Delaware,21-0000,Community and Social Service Occupations,major,6070,3,14.96,1.04,20.56,42770,2.2,12.07,15.6,19.22,24.18,31.89,25110,32440,39970,50290,66340,,
2012,South,10,Delaware,23-0000,Legal Occupations,major,4800,6.7,11.825,1.51,54.54,113430,5.5,19.15,25.35,45.03,79.13,#,39830,52720,93650,164580,#,,
2012,South,10,Delaware,25-0000,"Education, Training, and Library Occupations",major,25000,2.7,61.606,0.96,24.63,51240,3.2,10.82,16.29,24.1,32.38,38.14,22500,33880,50120,67340,79340,,
2012,South,10,Delaware,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3360,5,8.284,0.62,22.89,47600,3.1,9.38,12.99,19.1,28.64,40.36,19520,27020,39720,59570,83940,,
2012,South,10,Delaware,29-0000,Healthcare Practitioners and Technical Occupations,major,26620,5,65.605,1.12,38.54,80160,2.4,16.3,23.72,32.07,42.26,69.47,33900,49340,66710,87910,144490,,
2012,South,10,Delaware,31-0000,Healthcare Support Occupations,major,11910,4.2,29.347,0.98,13.89,28890,1.5,9.77,11.1,13.15,15.83,18.74,20330,23090,27360,32930,38980,,
2012,South,10,Delaware,33-0000,Protective Service Occupations,major,9550,5.4,23.533,0.96,18.33,38120,3.9,9.32,11.49,15.55,21.68,32.41,19380,23910,32340,45100,67420,,
2012,South,10,Delaware,35-0000,Food Preparation and Serving Related Occupations,major,38500,1.7,94.891,1.07,10.5,21850,1.1,7.75,8.31,9.25,11.76,15.29,16120,17290,19250,24470,31790,,
2012,South,10,Delaware,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,13330,5.3,32.844,1.01,12.96,26960,2,8.05,9.06,11.75,15.66,19.48,16750,18840,24450,32570,40510,,
2012,South,10,Delaware,39-0000,Personal Care and Service Occupations,major,9970,5.2,24.57,0.84,12.37,25740,1.7,7.93,8.76,10.75,14.28,19.54,16490,18210,22350,29700,40640,,
2012,South,10,Delaware,41-0000,Sales and Related Occupations,major,45680,2.6,112.58,1.06,17.43,36260,2,8.09,9.02,12.36,20.65,33.39,16830,18760,25710,42950,69450,,
2012,South,10,Delaware,43-0000,Office and Administrative Support Occupations,major,68290,2,168.309,1.03,17.07,35500,1.2,9.54,12.12,15.94,20.9,26.41,19840,25200,33160,43460,54930,,
2012,South,10,Delaware,45-0000,"Farming, Fishing, and Forestry Occupations",major,910,13.8,2.248,0.68,16.29,33890,2,9.03,11.48,16.05,19.93,23.88,18780,23880,33380,41450,49670,,
2012,South,10,Delaware,47-0000,Construction and Extraction Occupations,major,14480,3.8,35.695,0.93,21.75,45240,1.5,12.12,15.25,20.37,27.33,33.92,25210,31730,42370,56840,70560,,
2012,South,10,Delaware,49-0000,"Installation, Maintenance, and Repair Occupations",major,15280,3.2,37.666,0.97,22.07,45910,1.3,12.14,15.5,21.07,28.06,34.13,25260,32250,43820,58360,70980,,
2012,South,10,Delaware,51-0000,Production Occupations,major,19840,9.2,48.886,0.74,16.43,34180,3.3,9.55,10.78,13.88,20.67,27.73,19870,22430,28870,42980,57680,,
2012,South,10,Delaware,53-0000,Transportation and Material Moving Occupations,major,23460,4,57.818,0.86,15.84,32950,1.7,8.34,9.92,13.98,19.56,26.73,17340,20630,29070,40690,55590,,
2012,South,11,District of Columbia,11-0000,Management Occupations,major,78020,1,119.333,2.43,62.31,129610,1.4,31.26,47.08,60.69,73.39,#,65020,97930,126240,152640,#,,
2012,South,11,District of Columbia,13-0000,Business and Financial Operations Occupations,major,103620,1.1,158.493,3.22,42.02,87410,3.3,22.09,29.16,39.59,50.59,65.76,45950,60640,82350,105220,136780,,
2012,South,11,District of Columbia,15-0000,Computer and Mathematical Occupations,major,34280,2.1,52.44,1.91,44.69,92960,3.6,25.2,33.07,44.24,55.64,65.75,52420,68780,92010,115730,136760,,
2012,South,11,District of Columbia,17-0000,Architecture and Engineering Occupations,major,13780,4.2,21.077,1.17,47.13,98020,5.1,24.6,33.09,45.87,60.69,73.38,51170,68840,95420,126240,152640,,
2012,South,11,District of Columbia,19-0000,"Life, Physical, and Social Science Occupations",major,19820,3.3,30.316,3.58,45.59,94840,6.1,18.87,30.03,44.39,60.2,73.39,39250,62470,92330,125220,152640,,
2012,South,11,District of Columbia,21-0000,Community and Social Service Occupations,major,11290,4.7,17.27,1.2,25.43,52900,3.1,12.39,16.51,22.77,32.46,42.19,25770,34350,47350,67520,87750,,
2012,South,11,District of Columbia,23-0000,Legal Occupations,major,39930,2.1,61.072,7.78,69.24,144010,3.8,28.39,43.02,65.76,84.26,#,59050,89490,136780,175260,#,,
2012,South,11,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,31610,1.7,48.347,0.75,31.77,66080,3.9,11.83,17.69,27.04,39.28,55.37,24610,36800,56250,81700,115160,,
2012,South,11,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,26640,3.5,40.75,3.03,38.18,79420,2.7,15.64,23.15,34.72,47.08,62.6,32540,48160,72220,97930,130210,,
2012,South,11,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,29850,5.3,45.655,0.78,40.27,83760,3.9,18,25.56,34.32,44.57,68.24,37440,53160,71390,92700,141930,,
2012,South,11,District of Columbia,31-0000,Healthcare Support Occupations,major,11800,5,18.048,0.6,15.32,31860,2.8,9.83,11.04,14.16,18.31,22.41,20440,22960,29440,38090,46600,,
2012,South,11,District of Columbia,33-0000,Protective Service Occupations,major,24420,4.3,37.354,1.52,27.32,56830,12.5,12.74,15.95,23.06,32.08,53.62,26500,33180,47970,66730,111520,,
2012,South,11,District of Columbia,35-0000,Food Preparation and Serving Related Occupations,major,48800,2.3,74.648,0.84,13.22,27490,2,8.65,9.05,11.03,15.58,20.33,17990,18830,22940,32400,42290,,
2012,South,11,District of Columbia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,21130,7.4,32.327,0.99,14.76,30690,1.3,10.21,11.97,14.11,16.82,19.13,21240,24890,29350,34990,39780,,
2012,South,11,District of Columbia,39-0000,Personal Care and Service Occupations,major,11330,6,17.324,0.59,15.97,33230,3.6,9.08,10.48,13.83,17.66,24.58,18890,21790,28760,36730,51120,,
2012,South,11,District of Columbia,41-0000,Sales and Related Occupations,major,24500,4.7,37.469,0.35,20.93,43530,3.2,9.04,10.13,14.53,23.98,42.7,18810,21070,30230,49880,88820,,
2012,South,11,District of Columbia,43-0000,Office and Administrative Support Occupations,major,82140,1.9,125.643,0.77,22.36,46510,0.9,12.46,15.91,21.07,27.05,34.21,25910,33090,43820,56270,71150,,
2012,South,11,District of Columbia,47-0000,Construction and Extraction Occupations,major,11910,5,18.222,0.48,26.41,54930,1.9,14.41,19.01,25.49,33.16,40.97,29970,39540,53020,68970,85210,,
2012,South,11,District of Columbia,49-0000,"Installation, Maintenance, and Repair Occupations",major,9560,4.6,14.622,0.38,25.62,53280,1.9,14.57,19.13,25.59,31.46,36.75,30310,39800,53220,65440,76440,,
2012,South,11,District of Columbia,51-0000,Production Occupations,major,**,**,**,**,23.9,49710,8.8,9.51,13.71,22.6,32.72,40.86,19780,28530,47000,68070,84990,,
2012,South,11,District of Columbia,53-0000,Transportation and Material Moving Occupations,major,13980,4,21.381,0.32,19.41,40370,6.8,9.18,12.03,17.45,22.36,29.8,19090,25030,36300,46510,61980,,
2012,South,12,Florida,11-0000,Management Occupations,major,239180,0.9,32.882,0.67,51.45,107010,0.4,22.46,31.32,44.77,63.38,#,46710,65140,93130,131820,#,,
2012,South,12,Florida,13-0000,Business and Financial Operations Occupations,major,377410,0.8,51.886,1.05,29.82,62020,0.4,15.55,20.13,27.04,36.07,46.16,32340,41880,56240,75030,96000,,
2012,South,12,Florida,15-0000,Computer and Mathematical Occupations,major,161070,1.5,22.143,0.81,34.1,70930,0.8,17.07,22.88,32.37,43.15,54.29,35500,47580,67330,89760,112910,,
2012,South,12,Florida,17-0000,Architecture and Engineering Occupations,major,98430,2.1,13.532,0.75,33.41,69490,0.9,16.62,22.37,31.46,42.53,53.52,34560,46520,65430,88460,111320,,
2012,South,12,Florida,19-0000,"Life, Physical, and Social Science Occupations",major,38780,4.6,5.331,0.63,27.96,58150,1.2,13.92,17.67,24.31,34.42,45.78,28950,36760,50570,71590,95230,,
2012,South,12,Florida,21-0000,Community and Social Service Occupations,major,84990,1.4,11.684,0.81,19.58,40730,0.9,11.55,14.07,17.87,23.27,30.47,24030,29260,37160,48400,63380,,
2012,South,12,Florida,23-0000,Legal Occupations,major,77430,1.8,10.645,1.36,41.52,86360,2.4,15.3,19.98,28.67,53.17,88.37,31810,41570,59630,110590,183810,,
2012,South,12,Florida,25-0000,"Education, Training, and Library Occupations",major,390300,1.5,53.658,0.83,23.11,48070,2,9.99,14.52,20.79,28.45,38.44,20780,30190,43240,59170,79950,,
2012,South,12,Florida,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,85480,1.9,11.752,0.87,21.99,45740,1.2,9.39,12.56,18.62,26.88,37.07,19540,26120,38730,55900,77120,,
2012,South,12,Florida,29-0000,Healthcare Practitioners and Technical Occupations,major,459410,1.6,63.16,1.08,33.71,70110,0.8,14.18,19.87,27.32,36.37,57.77,29500,41330,56830,75650,120160,,
2012,South,12,Florida,31-0000,Healthcare Support Occupations,major,213060,1.2,29.292,0.97,12.98,27000,0.5,8.86,10.13,11.92,14.47,18.08,18420,21060,24780,30090,37600,,
2012,South,12,Florida,33-0000,Protective Service Occupations,major,217550,1.8,29.909,1.21,19.12,39760,2.5,8.85,10.99,16.42,24.06,34.49,18400,22850,34160,50050,71730,,
2012,South,12,Florida,35-0000,Food Preparation and Serving Related Occupations,major,766940,0.5,105.439,1.19,10.37,21560,0.5,7.95,8.38,9.08,11.09,14.38,16540,17430,18900,23060,29900,,
2012,South,12,Florida,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,282710,1,38.866,1.19,11.1,23090,0.5,8.07,8.66,9.92,12.23,15.84,16780,18020,20630,25440,32940,,
2012,South,12,Florida,39-0000,Personal Care and Service Occupations,major,201820,1.5,27.746,0.95,11.52,23970,0.6,8.04,8.59,9.7,12.69,17.4,16720,17860,20170,26390,36200,,
2012,South,12,Florida,41-0000,Sales and Related Occupations,major,968170,0.6,133.103,1.25,17.38,36140,0.6,8.21,9.01,11.78,19.83,33,17070,18740,24510,41250,68640,,
2012,South,12,Florida,43-0000,Office and Administrative Support Occupations,major,1324320,0.5,182.066,1.11,15.17,31550,0.2,9,10.9,13.92,18.03,23.09,18730,22680,28960,37500,48030,,
2012,South,12,Florida,45-0000,"Farming, Fishing, and Forestry Occupations",major,32410,4,4.456,1.36,10.45,21730,1.4,7.94,8.34,9.01,10.79,15.7,16510,17340,18730,22440,32650,,
2012,South,12,Florida,47-0000,Construction and Extraction Occupations,major,251220,1.1,34.538,0.9,17.68,36760,0.5,10,12.52,16.2,21.13,27.63,20800,26050,33690,43940,57480,,
2012,South,12,Florida,49-0000,"Installation, Maintenance, and Repair Occupations",major,300850,1,41.361,1.06,19.02,39570,0.5,10.17,13.22,17.67,23.59,29.76,21160,27500,36740,49060,61910,,
2012,South,12,Florida,51-0000,Production Occupations,major,278470,1.5,38.284,0.58,15.2,31620,0.5,8.66,10.3,13.58,18.04,24.02,18020,21420,28250,37510,49960,,
2012,South,12,Florida,53-0000,Transportation and Material Moving Occupations,major,423830,1.2,58.268,0.87,15.23,31670,1.5,8.32,9.29,12.56,17.56,24.93,17300,19320,26120,36530,51860,,
2012,South,13,Georgia,11-0000,Management Occupations,major,205130,0.9,53.762,1.1,51.21,106520,0.6,22.14,30.89,44.12,63.36,#,46060,64260,91760,131790,#,,
2012,South,13,Georgia,13-0000,Business and Financial Operations Occupations,major,201480,1.5,52.804,1.07,33.52,69720,0.8,16.65,21.96,29.72,40.23,53.76,34630,45680,61820,83670,111820,,
2012,South,13,Georgia,15-0000,Computer and Mathematical Occupations,major,103780,1.8,27.199,0.99,36.57,76060,1.1,18.07,24.88,34.81,45.58,56.58,37580,51750,72410,94810,117690,,
2012,South,13,Georgia,17-0000,Architecture and Engineering Occupations,major,52680,1.9,13.806,0.76,35.4,73630,1.3,18.7,25.11,33.54,43.77,54.6,38900,52220,69770,91030,113560,,
2012,South,13,Georgia,19-0000,"Life, Physical, and Social Science Occupations",major,18270,3.3,4.787,0.56,29,60330,3,13.72,18.26,26.55,36.56,47.72,28530,37980,55220,76040,99250,,
2012,South,13,Georgia,21-0000,Community and Social Service Occupations,major,41360,1.7,10.839,0.75,20.14,41880,3.8,10.72,13.7,17.72,24.85,33.27,22290,28490,36860,51690,69210,,
2012,South,13,Georgia,23-0000,Legal Occupations,major,28590,3.6,7.494,0.95,46.98,97710,4,15.97,20.96,32.86,63.17,#,33210,43600,68360,131400,#,,
2012,South,13,Georgia,25-0000,"Education, Training, and Library Occupations",major,261290,0.9,68.482,1.07,21.73,45190,2,8.5,11.17,21.32,28.26,34.82,17680,23240,44350,58790,72420,,
2012,South,13,Georgia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,41230,4.6,10.806,0.8,23.27,48400,2.2,9.5,12.78,19.29,29.63,40.55,19760,26590,40130,61620,84340,,
2012,South,13,Georgia,29-0000,Healthcare Practitioners and Technical Occupations,major,209410,1.7,54.883,0.93,33.37,69400,1.2,13.26,18.09,26.54,36.01,58.62,27580,37620,55210,74910,121930,,
2012,South,13,Georgia,31-0000,Healthcare Support Occupations,major,89060,2.2,23.342,0.78,12.58,26160,1,8.16,9.35,11.36,14.56,18.54,16980,19450,23630,30280,38560,,
2012,South,13,Georgia,33-0000,Protective Service Occupations,major,99990,3.4,26.206,1.06,16.2,33690,1.8,8.85,11.19,14.71,19.16,25.35,18410,23270,30590,39850,52730,,
2012,South,13,Georgia,35-0000,Food Preparation and Serving Related Occupations,major,340740,0.7,89.305,1.01,9.52,19810,0.6,7.66,8.08,8.8,10.02,13.27,15920,16810,18300,20850,27600,,
2012,South,13,Georgia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,111490,1.9,29.22,0.9,11.32,23550,1,7.83,8.52,10,13.21,17.22,16280,17710,20790,27470,35810,,
2012,South,13,Georgia,39-0000,Personal Care and Service Occupations,major,79190,3.1,20.756,0.71,10.65,22160,1.1,7.73,8.25,9.13,11.36,16.22,16070,17160,18990,23630,33740,,
2012,South,13,Georgia,41-0000,Sales and Related Occupations,major,430940,0.9,112.943,1.06,17.08,35520,1,8.04,8.86,11.51,19.39,33.59,16710,18430,23940,40340,69860,,
2012,South,13,Georgia,43-0000,Office and Administrative Support Occupations,major,644070,1,168.801,1.03,15.92,33110,0.3,8.9,11.17,14.55,19.2,25.42,18500,23230,30270,39940,52880,,
2012,South,13,Georgia,45-0000,"Farming, Fishing, and Forestry Occupations",major,10070,5.7,2.639,0.8,12.93,26890,2,7.9,8.78,11.23,15.87,20.81,16430,18250,23360,33010,43280,,
2012,South,13,Georgia,47-0000,Construction and Extraction Occupations,major,117290,1.8,30.74,0.8,18.33,38120,0.8,10.17,12.74,16.54,22.27,30.01,21160,26490,34400,46310,62420,,
2012,South,13,Georgia,49-0000,"Installation, Maintenance, and Repair Occupations",major,164000,1.8,42.981,1.1,20.07,41750,0.7,10.39,13.92,18.74,25.37,32.17,21610,28950,38990,52770,66910,,
2012,South,13,Georgia,51-0000,Production Occupations,major,266070,1.2,69.732,1.06,15.07,31340,0.7,8.52,10.25,13.5,18.02,24.18,17720,21310,28070,37490,50290,,
2012,South,13,Georgia,53-0000,Transportation and Material Moving Occupations,major,299420,1.2,78.473,1.17,16.47,34260,3.8,8.32,9.79,13.33,18.87,27.61,17300,20370,27720,39250,57430,,
2012,West,15,Hawaii,11-0000,Management Occupations,major,34420,2.1,58.521,1.19,42.15,87670,1.3,18.46,25.63,36.95,52.19,70.68,38390,53300,76850,108560,147020,,
2012,West,15,Hawaii,13-0000,Business and Financial Operations Occupations,major,24890,2.5,42.307,0.86,30.17,62760,2.7,16.02,21.26,28.1,36.94,46.2,33330,44230,58450,76830,96090,,
2012,West,15,Hawaii,15-0000,Computer and Mathematical Occupations,major,9330,5.7,15.863,0.58,33.61,69920,2.7,18.41,24.72,33.13,41.55,49.66,38290,51430,68900,86410,103300,,
2012,West,15,Hawaii,17-0000,Architecture and Engineering Occupations,major,8850,2.5,15.049,0.83,37.04,77050,2.7,20.18,26.93,35.96,44.86,52.92,41970,56020,74800,93300,110060,,
2012,West,15,Hawaii,19-0000,"Life, Physical, and Social Science Occupations",major,6280,2.4,10.678,1.26,32.25,67070,3.4,14.65,19.89,28.29,40.05,53.32,30470,41380,58830,83300,110900,,
2012,West,15,Hawaii,21-0000,Community and Social Service Occupations,major,11080,2.6,18.843,1.3,21.33,44370,3.2,9.95,14.62,19.85,27.09,34.4,20700,30400,41290,56360,71550,,
2012,West,15,Hawaii,23-0000,Legal Occupations,major,3460,8.5,5.886,0.75,42.34,88080,6.4,19.52,25.21,34.39,50.03,73.15,40600,52440,71530,104050,152140,,
2012,West,15,Hawaii,25-0000,"Education, Training, and Library Occupations",major,41010,2.1,69.718,1.08,23.4,48680,2.9,12.44,15.89,21.54,28.26,35.69,25880,33060,44810,58770,74230,,
2012,West,15,Hawaii,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,8730,4.6,14.836,1.1,22.7,47210,3.2,8.87,12.38,18.81,26.98,39.06,18450,25760,39130,56120,81250,,
2012,West,15,Hawaii,29-0000,Healthcare Practitioners and Technical Occupations,major,26990,8.6,45.893,0.78,40.05,83310,2.8,18.22,24.7,35.41,48.19,59.26,37900,51380,73660,100230,123270,,
2012,West,15,Hawaii,31-0000,Healthcare Support Occupations,major,15750,5.7,26.771,0.89,15.32,31870,1.7,9.57,11.92,14.76,17.9,21.48,19900,24790,30700,37230,44680,,
2012,West,15,Hawaii,33-0000,Protective Service Occupations,major,20520,4.5,34.88,1.42,19.55,40670,6.5,8.8,11.7,17.98,24.96,32.78,18310,24340,37390,51920,68190,,
2012,West,15,Hawaii,35-0000,Food Preparation and Serving Related Occupations,major,72280,2.4,122.887,1.39,12.27,25520,1.7,7.84,8.55,10.26,15.12,19.92,16310,17780,21340,31450,41430,,
2012,West,15,Hawaii,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,34410,2.6,58.497,1.79,14.28,29700,1.2,8.72,10.96,14.69,16.98,18.35,18140,22790,30560,35310,38170,,
